Date,Supply,AddressCount,Uncles,BtcPrice,Price
2017-08-01,0.6089829999826235,0.06757925823359542,0.06751269035532995,0.13251733815543976,225.9
2017-08-02,0.6095769122770194,0.06809299721295231,0.05888324873096447,0.13113237622882706,218.12
2017-08-03,0.610166078225769,0.06864978544866578,0.07868020304568529,0.13580988915078315,224.39
2017-08-04,0.6107647588193066,0.06917664675188875,0.08426395939086295,0.13938988507429145,220.6
2017-08-05,0.6113601463885754,0.06968454763613789,0.0730964467005076,0.15947444614588616,253.09
2017-08-06,0.6119577205259583,0.07026519707708538,0.08426395939086295,0.1578647545481627,264.56
2017-08-07,0.6125652966757222,0.0709598768344038,0.08730964467005076,0.1667441896927475,269.94
2017-08-08,0.613173259207,0.07169258455068106,0.09137055837563451,0.168181414333572,296.51
2017-08-09,0.6137838649390912,0.0723963160334418,0.09035532994923859,0.16396903956810094,295.28
2017-08-10,0.614387006482839,0.07319561284827619,0.1086294416243655,0.16798804229098832,298.28
2017-08-11,0.6150024639373539,0.0740068402657276,0.11522842639593908,0.17994052503122698,309.32
2017-08-12,0.6156184526664505,0.07475241589346944,0.10964467005076142,0.1912919865580299,308.02
2017-08-13,0.6162376378244376,0.0755759354469505,0.11370558375634518,0.20127416497248368,296.62
2017-08-14,0.6168569195778035,0.07663138537970128,0.11065989847715738,0.21513946305287418,299.16
2017-08-15,0.6174814350444078,0.07776993443685293,0.1350253807106599,0.20645339995087306,286.52
2017-08-16,0.6181155441883832,0.07851984846554642,0.15786802030456853,0.21824909454847627,301.38
2017-08-17,0.6187487312855633,0.07942080311996373,0.16700507614213198,0.212578590056496,300.3
2017-08-18,0.6193756660273309,0.08036520873452942,0.14263959390862946,0.2035110091407487,292.62
2017-08-19,0.6200097356550147,0.08121112996946757,0.12893401015228428,0.2058680575517009,293.02
2017-08-20,0.6206316693905922,0.08200485649172208,0.1086294416243655,0.20148321582933088,298.2
2017-08-21,0.621270836619845,0.08279376256847477,0.13959390862944163,0.1982690589053052,321.85
2017-08-22,0.621903733930889,0.0836869107792044,0.14365482233502538,0.20269048452762345,313.37
2017-08-23,0.6225390856426887,0.0846244204786772,0.1350253807106599,0.20537678803811,317.4
2017-08-24,0.6231722376142765,0.0853291160505383,0.14467005076142134,0.21464296726786208,325.28
2017-08-25,0.623701110484006,0.08600472826787173,0.07258883248730966,0.21704705212160488,330.06
2017-08-26,0.6242228177329263,0.08661415309043984,0.07258883248730966,0.21641467327964212,332.86
2017-08-27,0.6247464832336118,0.08727894608564694,0.07360406091370558,0.21607496563726541,347.88
2017-08-28,0.6252642476348069,0.08799280050396151,0.08984771573604061,0.2184006564196905,347.66
2017-08-29,0.6258004090649192,0.08882576009655031,0.1131979695431472,0.2292190382615331,372.35
2017-08-30,0.6263327418054812,0.0897236618021498,0.10304568527918781,0.22847168144830435,383.86
2017-08-31,0.6268600779305524,0.09063247646076036,0.11218274111675128,0.23642084027991914,388.33
2017-09-01,0.6273891922887285,0.09152116575940081,0.09238578680203047,0.24618351529468332,391.42
2017-09-02,0.6279188335307877,0.09224961541548478,0.08223350253807107,0.2279908644775558,351.03
2017-09-03,0.6284426834408325,0.09291111443959899,0.058375634517766506,0.23003433660323713,352.45
2017-09-04,0.6289743751393368,0.09375509410621001,0.1,0.21198279511448148,303.7
2017-09-05,0.6295111293138174,0.09460208655125966,0.10456852791878174,0.21938319544687238,317.94
2017-09-06,0.6300418989655263,0.09552354148918613,0.11116751269035532,0.2303374603456656,338.92
2017-09-07,0.6305795356705115,0.09638717786134347,0.11522842639593908,0.23122070021584504,335.37
2017-09-08,0.6311209527673576,0.09727929503234077,0.10355329949238579,0.21506629525297769,306.72
2017-09-09,0.6316558672389463,0.09809838245398544,0.09492385786802032,0.21551575459519917,303.79
2017-09-10,0.632189460110129,0.0987781322203746,0.08426395939086295,0.2108539204875066,299.21
2017-09-11,0.632719044273101,0.0996481021223163,0.07766497461928934,0.2093905644895762,297.95
2017-09-12,0.6332617346726641,0.1005009862229793,0.10253807106598986,0.20630706435107998,294.1
2017-09-13,0.6337927853291108,0.10124016137030484,0.09492385786802032,0.1912240450295546,275.84
2017-09-14,0.6343348346866167,0.1019728289162029,0.10355329949238579,0.15844487067591367,223.14
2017-09-15,0.6348838169578834,0.10279365705427879,0.12538071065989848,0.1830449302554079,259.57
2017-09-16,0.6354272230413884,0.10346569410786502,0.10406091370558376,0.18226621581365207,254.49
2017-09-17,0.6359673712262159,0.10403514940314718,0.07461928934010154,0.18178017257148232,258.4
2017-09-18,0.6365031067585227,0.10471124366503078,0.10456852791878174,0.20324446929826856,297.53
2017-09-19,0.6370474963586088,0.10545250767207377,0.09593908629441625,0.1931943493553394,283.0
2017-09-20,0.637586520524486,0.1063299358744169,0.08680203045685281,0.19184597132867498,283.56
2017-09-21,0.6381298827010005,0.10717386198052235,0.08071065989847717,0.1780015783339692,257.77
2017-09-22,0.6385722851441202,0.10765099235431817,0.030964467005076143,0.17713924354947452,262.94
2017-09-23,0.6389939547064412,0.10813484457156376,0.011675126903553296,0.18692282364992344,286.14
2017-09-24,0.6394284275471209,0.10858871629581328,0.03401015228426396,0.18062516658740155,282.6
2017-09-25,0.639846404531561,0.1091323152570287,0.025380710659898484,0.19449046466779207,294.89
2017-09-26,0.640273724923528,0.10992010995329068,0.033502538071065985,0.19239472982789887,288.64
2017-09-27,0.6407067839591214,0.11069472876518102,0.05126903553299493,0.20909266701856893,309.97
2017-09-28,0.6411282339864912,0.11141712608413494,0.028934010152284265,0.2082251059626531,302.77
2017-09-29,0.6415455962730681,0.11196712552576667,0.02944162436548224,0.20703351607862405,292.58
2017-09-30,0.6419651758626528,0.11251989672356194,0.03197969543147208,0.21684845380760007,302.77
2017-10-01,0.6423904106725824,0.1129728043587111,0.042131979695431476,0.21906961916160156,303.95
2017-10-02,0.6428144248681833,0.11361606603067673,0.04923857868020305,0.2189755462760203,296.81
2017-10-03,0.6432409461529276,0.11427909152919984,0.048730964467005075,0.21442346386817251,291.81
2017-10-04,0.6436714015039984,0.11489356442941846,0.050761421319796954,0.20943237466094564,291.68
2017-10-05,0.6441063134145808,0.1154141055929835,0.03197969543147208,0.21479975541049748,294.99
2017-10-06,0.6445284966886877,0.11593174109912104,0.03857868020304568,0.21743902247819338,308.33
2017-10-07,0.6449504296929502,0.11641037116707298,0.03604060913705584,0.22077860991632742,311.26
2017-10-08,0.6453775437220628,0.11697021235160426,0.0401015228426396,0.229971621346183,309.49
2017-10-09,0.645804916802418,0.11768472288611213,0.03959390862944162,0.2386367793624994,296.95
2017-10-10,0.6462400350758544,0.11829465653348321,0.05380710659898477,0.23789987509211302,298.46
2017-10-11,0.6466755880284945,0.11887282880104783,0.05532994923857869,0.24107744811619045,302.86
2017-10-12,0.6471080982267097,0.11953618905273078,0.05279187817258883,0.2728740834426496,302.89
2017-10-13,0.6475418905090402,0.12023864847348409,0.06091370558375635,0.283572261041805,336.83
2017-10-14,0.6479723282973153,0.12082411835993341,0.050761421319796954,0.29336629368509626,338.81
2017-10-15,0.6484101380692544,0.12148152000537105,0.058375634517766506,0.2862272069237644,336.58
2017-10-16,0.6488645104360575,0.12228298602068127,0.19086294416243654,0.2899483121756446,334.23
2017-10-17,0.6494306577060955,0.12309632907810293,0.3746192893401015,0.28154969400180835,316.14
2017-10-18,0.6500032724757978,0.12383346892621658,0.31116751269035536,0.2803581041177793,313.54
2017-10-19,0.6505772571435964,0.12476108332228425,0.31116751269035536,0.28677596542298833,307.41
2017-10-20,0.6511526143439101,0.12571267943472347,0.32182741116751273,0.3021673347583634,303.08
2017-10-21,0.651718648333913,0.1265037011514464,0.2532994923857868,0.30287288140022267,299.55
2017-10-22,0.6522914554162327,0.12728046238355978,0.27106598984771574,0.301634255073403,294.03
2017-10-23,0.6528666835299952,0.12826041878370142,0.30913705583756346,0.2974898218364073,285.27
2017-10-24,0.6534435713279896,0.12943008649459264,0.3284263959390863,0.2770812319366995,296.5
2017-10-25,0.6540117128535248,0.13041961683510597,0.3081218274111675,0.28862606550608605,296.35
2017-10-26,0.654579290613305,0.13139598468137403,0.3131979695431472,0.2966536184090185,295.54
2017-10-27,0.6551545424368421,0.13221922304220082,0.32182741116751273,0.2902253045609671,296.36
2017-10-28,0.6557290671606206,0.13278210378542354,0.3116751269035533,0.28823932142091874,293.35
2017-10-29,0.6562991924039756,0.1333546254196499,0.31065989847715736,0.3102366978326653,304.04
2017-10-30,0.6568639724103367,0.134081923524864,0.3446700507614213,0.3090242028629515,306.8
2017-10-31,0.6574438660808837,0.13507855063236612,0.3289340101522843,0.3261088841387889,303.64
2017-11-01,0.6580122921237157,0.13615263962105728,0.3284263959390863,0.34108737803189076,289.42
2017-11-02,0.6585826412927211,0.13741361460382887,0.33959390862944167,0.3560867770106773,284.92
2017-11-03,0.6591533461083472,0.13834683946285561,0.2984771573604061,0.36273982052983944,304.51
2017-11-04,0.6597206472540891,0.13907650762044144,0.28426395939086296,0.3738038371284775,300.04
2017-11-05,0.6602993053819302,0.13975811861439935,0.30406091370558375,0.3751469888837207,296.23
2017-11-06,0.6608680765337058,0.1406071597487873,0.2954314720812183,0.3526583429583832,296.82
2017-11-07,0.6614417134581414,0.14133277069807576,0.32131979695431473,0.36016326871919774,291.84
2017-11-08,0.6620108297188603,0.14231789568700545,0.27258883248730964,0.3780162118939485,307.35
2017-11-09,0.6625816372768436,0.14373637872654915,0.31421319796954317,0.36156390946007394,319.66
2017-11-10,0.6631584513110944,0.14502063913911983,0.2898477157360406,0.3320981911874612,296.86
2017-11-11,0.6637322146876619,0.14605585659088935,0.2847715736040609,0.32029204404701556,314.23
2017-11-12,0.6643001454596438,0.14721380794118585,0.2532994923857868,0.2961571226240064,306.02
2017-11-13,0.6648739905032133,0.14831471735304408,0.31269035532994927,0.32983521566209023,314.6
2017-11-14,0.6654374058803172,0.1494203802597722,0.30101522842639594,0.33373401414229054,334.72
2017-11-15,0.6660132846956754,0.15082428145167287,0.32284263959390863,0.3695914623630064,331.2
2017-11-16,0.6665815474045034,0.15213095693582704,0.31725888324873097,0.39940734082083823,330.32
2017-11-17,0.6671537854522298,0.15346742545120776,0.2913705583756345,0.3913745616464846,331.72
2017-11-18,0.6677251225285157,0.15446900690547563,0.300507614213198,0.3956026152262192,346.65
2017-11-19,0.668299012357215,0.1554055123454689,0.28883248730964467,0.40927976753544726,354.6
2017-11-20,0.6688724964853248,0.15642296109951362,0.34060913705583756,0.419842062077652,367.71
2017-11-21,0.6694455775472634,0.15759368663038995,0.34213197969543147,0.41227964733120454,360.52
2017-11-22,0.6700217619552737,0.1587406312967906,0.316751269035533,0.41930898239269165,380.84
2017-11-23,0.6705935337107634,0.15990608111786772,0.32131979695431473,0.40775369628046265,406.57
2017-11-24,0.671167152194263,0.1610800872297106,0.3055837563451777,0.4175477289237539,470.43
2017-11-25,0.671738015075054,0.16222318892983617,0.3065989847715736,0.44649604632566997,464.61
2017-11-26,0.6723101635525204,0.16341232588450422,0.33908629441624366,0.4759565383268615,470.54
2017-11-27,0.6728798093315413,0.16475639999167668,0.3685279187817259,0.4976351121819162,475.24
2017-11-28,0.6734505194160065,0.16643656627133746,0.3725888324873097,0.506666109197715,466.27
2017-11-29,0.674024472470772,0.168044158065943,0.39441624365482236,0.5031070183598915,427.42
2017-11-30,0.6745981752556931,0.16950477983324846,0.36243654822335025,0.5087984279375565,434.85
2017-12-01,0.6751735798755565,0.1708989999637663,0.383756345177665,0.5566031326270898,461.58
2017-12-02,0.6757413552167928,0.1721797387730954,0.3715736040609137,0.559278983594734,457.96
2017-12-03,0.6763128213796303,0.1735728876935017,0.41472081218274115,0.5767085987843693,462.81
2017-12-04,0.6768868640046559,0.17525283973114017,0.6634517766497463,0.5964482259421661,466.93
